36 18 19 20 0.03 35 1353880970 22 25 1 1 20 17 19 20 0.04 19 1353880990 22 25 1 1 4 17 18 20 0.05 19 1353880994 22 25 1 1 19 15 18 20 0.06 20 1353881013 22 25 1 1 2 15 18 20 0.07 16 1353881015 22 25 1 1 15 13 17 20 0.08 16 1353881030 22 25 1 1 2 13 17 20 0.09 14 1353881032 22 25 1 1 11 11 17 20 0.1 14 1353881043 22 25 1 1 6 11 17 20 0.11 15 1353881049 22 25 1 1
0 20 20 20 0.01 135 1354583746 1 15 0 1 126 19 19 20 0.02 18 1354583872 1 15 0 1 1 19 19 20 0.03 20 1354583873 1 15 0 1 7 19 19 20 0.04 15 1354583880 1 15 0 1 2 18 19 20 0.05 15 1354583882 1 15 0 1 2 17 19 20 0.06 15 1354583884 1 15 0 1 14 14 19 20 0.07 15 1354583898 1 15 0 1 3 14 19 20 0.08 15 1354583901 1 15 0 1 1 14 19 20 0.09 15 1354583902 1 15 0 1
9 12 19 20 0.1 14 1354583911 1 15 0 1 3 11 19 20 0.11 14 1354583914 1 15 0 1 7 10 19 20 0.12 13 1354583921 1 15 0 1 2 10 19 20 0.13 14 1354583923 1 15 0 1 16 7 17 20 0.14 15 1354583939 1 15 0 1 3 7 15 20 0.15 14 1354583942 1 15 0 1 6 7 14 20 0.16 15 1354583948 1 15 0 1 14 4 11 20 0.17 14 1354583962 1 15 0 1 1 4 11 20 0.19 13 1354583963 1 15 0 1
10 15 17 19 0.05 15 1354160477 3 15 0 1 3 15 17 19 0.06 14 1354160480 3 15 0 1 3 15 17 19 0.07 14 1354160483 3 15 0 1 9 13 17 19 0.08 13 1354160492 3 15 0 1 11 11 17 19 0.09 14 1354160503 3 15 0 1 4 11 17 19 0.11 15 1354160507 3 15 0 1 14 9 17 19 0.12 15 1354160521 3 15 0 1 2 9 16 19 0.13 14 1354160523 3 15 0 1 3 9 16 19 0.14 14 1354160526 3 15 0 1
22 10 11 12 0.03 19 1354066891 1 15 0 1 17 9 11 12 0.04 15 1354066908 1 15 0 1 6 9 11 12 0.05 14 1354066914 1 15 0 1 4 8 11 12 0.06 16 1354066918 1 15 0 1 6 7 11 12 0.07 15 1354066924 1 15 0 1 2 7 11 12 0.08 15 1354066926 1 15 0 1 2 6 11 12 0.09 15 1354066928 1 15 0 1 2 6 10 12 0.1 14 1354066930 1 15 0 1 4 5 10 12 0.11 15 1354066934 1 15 0 1
17 38 41 46 0.09 19 1353782853 18 100 0 1 17 37 40 46 0.1 20 1353782870 18 100 0 1 12 36 40 46 0.11 21 1353782882 18 100 0 1 2 36 40 46 0.12 19 1353782884 18 100 0 1 18 34 38 46 0.13 19 1353782902 18 100 0 1 8 34 38 46 0.14 20 1353782910 18 100 0 1 13 32 37 46 0.15 20 1353782923 18 100 0 1 12 31 36 46 0.16 20 1353782935 18 100 0 1 19 30 34 46 0.17 19 1353782954 18 100 0 1
16 29 32 46 0.18 19 1353782970 18 100 0 1 11 28 32 46 0.19 19 1353782981 18 100 0 1 16 27 30 46 0.2 19 1353782997 18 100 0 1 12 26 30 46 0.21 19 1353783009 18 100 0 1 14 25 29 46 0.22 21 1353783023 18 100 0 1 10 24 28 46 0.23 18 1353783033 18 100 0 1 7 24 28 46 0.24 20 1353783040 18 100 0 1 15 22 27 44 0.25 20 1353783055 18 100 0 1 7 22 26 44 0.26 20 1353783062 18 100 0 1
10 20 25 43 0.27 20 1353783072 18 100 0 1 8 20 25 43 0.28 19 1353783080 18 100 0 1 8 19 24 42 0.29 19 1353783088 18 100 0 1 16 17 22 41 0.3 14 1353783104 18 100 0 1 6 17 22 40 0.31 14 1353783110 18 100 0 1 3 17 22 40 0.32 15 1353783113 18 100 0 1 7 15 21 40 0.33 15 1353783120 18 100 0 1 14 13 19 39 0.34 14 1353783134 18 100 0 1 1 13 19 39 0.35 15 1353783135 18 100 0 1
7 13 18 38 0.37 15 1353783142 18 100 0 1 1 13 18 38 0.38 14 1353783143 18 100 0 1 8 11 17 38 0.39 14 1353783151 18 100 0 1 2 9 17 37 0.4 14 1353783153 18 100 0 1 2 9 17 37 0.41 14 1353783155 18 100 0 1 4 9 17 37 0.42 14 1353783159 18 100 0 1 6 6 16 37 0.43 13 1353783165 18 100 0 1 8 5 14 36 0.44 15 1353783173 18 100 0 1 15 3 13 34 0.45 13 1353783188 18 100 0 1
2 18 21 21 0.05 19 1354598140 5 25 0 1 14 16 21 21 0.06 20 1354598154 5 25 0 1 21 15 18 21 0.07 14 1354598175 5 25 0 1 4 15 18 21 0.08 15 1354598179 5 25 0 1 3 15 18 21 0.09 14 1354598182 5 25 0 1 10 12 18 21 0.1 14 1354598192 5 25 0 1 16 11 16 21 0.11 13 1354598208 5 25 0 1 3 11 16 21 0.12 14 1354598211 5 25 0 1 13 9 15 21 0.13 13 1354598224 5 25 0 1
0 19 19 19 0.01 50 1354576786 23 15 0 1 20 18 19 19 0.02 30 1354576806 23 15 0 1 16 17 19 19 0.03 18 1354576822 23 15 0 1 1 17 19 19 0.04 17 1354576823 23 15 0 1 7 17 19 19 0.05 15 1354576830 23 15 0 1 4 15 19 19 0.06 13 1354576834 23 15 0 1 9 14 19 19 0.07 15 1354576843 23 15 0 1 2 13 19 19 0.08 14 1354576845 23 15 0 1 10 11 18 19 0.09 15 1354576855 23 15 0 1
2 11 18 19 0.1 14 1354576857 23 15 0 1 1 11 18 19 0.11 15 1354576858 23 15 0 1 2 11 18 19 0.12 15 1354576860 23 15 0 1 2 11 18 19 0.13 15 1354576862 23 15 0 1 9 7 17 19 0.14 14 1354576871 23 15 0 1 2 6 17 19 0.15 14 1354576873 23 15 0 1 15 4 15 19 0.17 15 1354576888 23 15 0 1 2 4 14 19 0.18 13 1354576890 23 15 0 1 10 2 13 19 0.19 13 1354576900 23 15 0 1
14 24 29 30 0.07 15 1354024116 13 15 0 1 1 24 29 30 0.08 14 1354024117 13 15 0 1 2 24 28 30 0.09 15 1354024119 13 15 0 1 15 21 28 30 0.1 15 1354024134 13 15 0 1 4 21 27 30 0.11 15 1354024138 13 15 0 1 13 19 26 30 0.12 14 1354024151 13 15 0 1 5 19 26 30 0.13 14 1354024156 13 15 0 1 14 17 24 30 0.14 13 1354024170 13 15 0 1 2 17 24 30 0.15 14 1354024172 13 15 0 1
12 15 21 30 0.16 13 1354024184 13 15 0 1 2 15 21 30 0.17 15 1354024186 13 15 0 1 9 14 20 30 0.18 15 1354024195 13 15 0 1 14 12 19 30 0.19 15 1354024209 13 15 0 1 1 12 19 30 0.2 14 1354024210 13 15 0 1 3 12 18 30 0.21 14 1354024213 13 15 0 1 15 9 17 29 0.22 14 1354024228 13 15 0 1 12 8 15 29 0.23 14 1354024240 13 15 0 1 14 7 13 29 0.24 14 1354024254 13 15 0 1
7 23 24 24 0.03 38 1353782203 18 25 0 1 13 21 24 24 0.04 24 1353782216 18 25 0 1 3 21 23 24 0.05 22 1353782219 18 25 0 1 3 21 23 24 0.06 19 1353782222 18 25 0 1 4 20 23 24 0.07 15 1353782226 18 25 0 1 10 17 23 24 0.08 14 1353782236 18 25 0 1 2 17 23 24 0.09 15 1353782238 18 25 0 1 2 17 23 24 0.1 15 1353782240 18 25 0 1 3 17 23 24 0.11 14 1353782243 18 25 0 1
4 16 23 24 0.12 15 1353782247 18 25 0 1 3 14 23 24 0.14 15 1353782250 18 25 0 1 13 11 21 24 0.15 15 1353782263 18 25 0 1 2 11 21 24 0.16 15 1353782265 18 25 0 1 13 9 20 24 0.17 14 1353782278 18 25 0 1 4 9 18 24 0.18 15 1353782282 18 25 0 1 2 9 18 24 0.19 14 1353782284 18 25 0 1 3 9 17 24 0.2 13 1353782287 18 25 0 1 6 7 17 24 0.21 15 1353782293 18 25 0 1
17 27 33 35 0.09 14 1354310523 21 15 0 1 1 27 33 35 0.1 12 1354310524 21 15 0 1 13 25 31 35 0.11 15 1354310537 21 15 0 1 3 25 30 35 0.12 13 1354310540 21 15 0 1 2 25 30 35 0.13 13 1354310542 21 15 0 1 2 25 30 35 0.14 14 1354310544 21 15 0 1 5 24 30 35 0.15 13 1354310549 21 15 0 1 12 20 28 35 0.16 14 1354310561 21 15 0 1 4 20 28 35 0.17 15 1354310565 21 15 0 1
3 20 27 35 0.18 13 1354310568 21 15 0 1 1 20 27 35 0.19 15 1354310569 21 15 0 1 3 19 27 35 0.2 14 1354310572 21 15 0 1 13 15 25 35 0.21 14 1354310585 21 15 0 1 2 15 25 35 0.22 15 1354310587 21 15 0 1 2 15 25 35 0.23 14 1354310589 21 15 0 1 2 15 25 35 0.24 14 1354310591 21 15 0 1 3 15 25 35 0.25 15 1354310594 21 15 0 1 3 13 24 35 0.26 14 1354310597 21 15 0 1
10 28 32 34 0.07 15 1354596906 4 25 1 1 9 28 32 34 0.08 14 1354596915 4 25 1 1 2 27 32 34 0.09 14 1354596917 4 25 1 1 2 27 32 34 0.1 13 1354596919 4 25 1 1 13 24 31 34 0.11 15 1354596932 4 25 1 1 4 24 31 34 0.12 15 1354596936 4 25 1 1 11 22 29 34 0.13 13 1354596947 4 25 1 1 2 22 29 34 0.14 16 1354596949 4 25 1 1 11 20 28 34 0.15 15 1354596960 4 25 1 1
9 20 27 34 0.16 13 1354596969 4 25 1 1 8 19 25 34 0.17 14 1354596977 4 25 1 1 6 18 24 34 0.18 15 1354596983 4 25 1 1 15 16 22 34 0.19 14 1354596998 4 25 1 1 7 16 22 34 0.2 15 1354597005 4 25 1 1 15 14 19 34 0.21 15 1354597020 4 25 1 1 1 14 19 34 0.22 14 1354597021 4 25 1 1 2 14 19 34 0.23 14 1354597023 4 25 1 1 3 14 19 34 0.25 14 1354597026 4 25 1 1
2 14 19 34 0.26 14 1354597028 4 25 1 1 4 12 18 34 0.27 15 1354597032 4 25 1 1 3 11 18 34 0.28 15 1354597035 4 25 1 1 12 7 16 34 0.29 15 1354597047 4 25 1 1 2 7 16 34 0.3 13 1354597049 4 25 1 1 4 7 16 34 0.31 15 1354597053 4 25 1 1 3 7 16 34 0.32 14 1354597056 4 25 1 1 10 3 14 34 0.33 15 1354597066 4 25 1 1 13 2 14 34 0.34 15 1354597079 4 25 1 1
1 16 16 16 0.03 20 1354001350 7 25 0 1 12 13 16 16 0.04 18 1354001362 7 25 0 1 16 12 16 16 0.05 19 1354001378 7 25 0 1 15 11 16 16 0.06 20 1354001393 7 25 0 1 19 10 13 16 0.07 14 1354001412 7 25 0 1 5 10 13 16 0.08 14 1354001417 7 25 0 1 14 8 12 16 0.09 15 1354001431 7 25 0 1 15 7 11 16 0.11 14 1354001446 7 25 0 1 5 7 11 16 0.12 14 1354001451 7 25 0 1
3 26 29 31 0.1 14 1354163637 4 15 0 1 5 24 29 31 0.11 14 1354163642 4 15 0 1 1 24 29 31 0.12 14 1354163643 4 15 0 1 6 22 29 31 0.13 14 1354163649 4 15 0 1 5 20 29 31 0.14 16 1354163654 4 15 0 1 5 19 29 31 0.15 15 1354163659 4 15 0 1 3 19 28 31 0.16 15 1354163662 4 15 0 1 6 18 28 31 0.17 15 1354163668 4 15 0 1 6 16 27 31 0.18 14 1354163674 4 15 0 1
3 16 27 31 0.19 16 1354163677 4 15 0 1 3 15 27 31 0.2 13 1354163680 4 15 0 1 2 15 27 31 0.21 14 1354163682 4 15 0 1 9 12 24 31 0.22 13 1354163691 4 15 0 1 3 11 23 31 0.23 15 1354163694 4 15 0 1 6 11 22 31 0.24 13 1354163700 4 15 0 1 7 9 20 31 0.25 14 1354163707 4 15 0 1 6 8 19 31 0.26 16 1354163713 4 15 0 1 13 6 16 31 0.27 14 1354163726 4 15 0 1
0 22 22 22 0.01 56 1354518496 7 25 0 1 10 21 22 22 0.02 46 1354518506 7 25 0 1 38 20 22 22 0.03 19 1354518544 7 25 0 1 2 20 22 22 0.04 18 1354518546 7 25 0 1 5 20 22 22 0.05 19 1354518551 7 25 0 1 18 17 20 22 0.06 19 1354518569 7 25 0 1 1 17 20 22 0.07 18 1354518570 7 25 0 1 1 17 20 22 0.08 18 1354518571 7 25 0 1 3 17 20 22 0.09 16 1354518574 7 25 0 1
15 13 20 22 0.1 14 1354518589 7 25 0 1 3 13 20 22 0.11 15 1354518592 7 25 0 1 2 13 20 22 0.12 15 1354518594 7 25 0 1 2 13 20 22 0.13 15 1354518596 7 25 0 1 3 12 20 22 0.14 15 1354518599 7 25 0 1 2 12 20 22 0.15 15 1354518601 7 25 0 1 4 10 19 22 0.16 15 1354518605 7 25 0 1 2 9 18 22 0.17 13 1354518607 7 25 0 1 6 7 17 22 0.18 15 1354518613 7 25 0 1
0 18 18 18 0.01 172 1353857031 15 50 0 1 75 17 17 18 0.02 97 1353857106 15 50 0 1 9 17 17 18 0.03 87 1353857115 15 50 0 1 30 15 17 18 0.04 59 1353857145 15 50 0 1 26 14 16 18 0.05 33 1353857171 15 50 0 1 14 13 15 18 0.06 20 1353857185 15 50 0 1 14 12 15 18 0.07 19 1353857199 15 50 0 1 1 12 15 18 0.08 19 1353857200 15 50 0 1 7 12 14 18 0.09 19 1353857207 15 50 0 1
3 26 29 32 0.09 14 1353765425 13 15 0 1 4 26 29 32 0.1 15 1353765429 13 15 0 1 7 23 29 32 0.11 14 1353765436 13 15 0 1 1 23 29 32 0.12 14 1353765437 13 15 0 1 13 20 28 32 0.13 13 1353765450 13 15 0 1 13 19 27 32 0.14 15 1353765463 13 15 0 1 1 19 27 32 0.15 14 1353765464 13 15 0 1 2 19 27 32 0.16 14 1353765466 13 15 0 1 10 16 26 32 0.17 15 1353765476 13 15 0 1
7 16 24 32 0.18 14 1353765483 13 15 0 1 8 15 22 32 0.19 14 1353765491 13 15 0 1 2 14 22 32 0.2 14 1353765493 13 15 0 1 5 14 20 32 0.21 15 1353765498 13 15 0 1 4 13 20 32 0.22 15 1353765502 13 15 0 1 19 10 19 32 0.23 14 1353765521 13 15 0 1 2 10 18 32 0.25 11 1353765523 13 15 0 1 4 10 16 32 0.26 15 1353765527 13 15 0 1 3 10 16 32 0.27 15 1353765530 13 15 0 1
4 21 22 22 0.03 35 1354227270 22 25 0 1 25 19 22 22 0.04 20 1354227295 22 25 0 1 5 19 22 22 0.05 20 1354227300 22 25 0 1 7 18 22 22 0.06 19 1354227307 22 25 0 1 5 17 21 22 0.07 15 1354227312 22 25 0 1 3 17 21 22 0.08 14 1354227315 22 25 0 1 7 15 21 22 0.09 13 1354227322 22 25 0 1 13 13 19 22 0.1 15 1354227335 22 25 0 1 4 13 19 22 0.11 13 1354227339 22 25 0 1
11 11 19 22 0.12 13 1354227350 22 25 0 1 2 11 19 22 0.13 13 1354227352 22 25 0 1 8 10 17 22 0.14 13 1354227360 22 25 0 1 10 8 16 22 0.15 15 1354227370 22 25 0 1 2 8 15 22 0.16 15 1354227372 22 25 0 1 1 8 15 22 0.17 16 1354227373 22 25 0 1 12 5 13 22 0.18 15 1354227385 22 25 0 1 8 5 13 22 0.19 15 1354227393 22 25 0 1 7 4 11 22 0.2 15 1354227400 22 25 0 1
8 13 14 14 0.03 20 1353840211 10 25 0 1 1 13 14 14 0.04 18 1353840212 10 25 0 1 1 12 14 14 0.05 19 1353840213 10 25 0 1 7 12 14 14 0.06 20 1353840220 10 25 0 1 4 9 13 14 0.07 15 1353840224 10 25 0 1 2 9 13 14 0.08 14 1353840226 10 25 0 1 11 6 13 14 0.09 14 1353840237 10 25 0 1 3 6 13 14 0.11 14 1353840240 10 25 0 1 8 5 13 14 0.12 14 1353840248 10 25 0 1
2 14 17 17 0.05 13 1354518006 7 15 0 1 1 14 17 17 0.06 14 1354518007 7 15 0 1 1 14 16 17 0.07 13 1354518008 7 15 0 1 4 14 16 17 0.08 16 1354518012 7 15 0 1 2 13 16 17 0.09 13 1354518014 7 15 0 1 4 10 16 17 0.1 15 1354518018 7 15 0 1 1 10 16 17 0.11 15 1354518019 7 15 0 1 2 10 16 17 0.12 14 1354518021 7 15 0 1 11 5 15 17 0.13 15 1354518032 7 15 0 1
