4 15 12 12 15 0 1 2 1353761380 1353761495 115
4 15 12 12 15 0 1 1 1353761443 1353761443 0
4 15 12 12 15 0 1 1 1353761496 1353761496 0
22 15 13 13 15 0 1 1 1354023257 1354023257 0
22 15 13 13 15 0 1 11 1354023277 1354023397 12
22 15 13 13 15 0 1 9 1354023307 1354023380 9
22 15 13 13 15 0 1 1 1354023395 1354023395 0
7 25 20 20 25 0 1 3 1354047231 1354047274 21
7 25 20 20 25 0 1 1 1354047236 1354047236 0
7 25 20 20 25 0 1 2 1354047258 1354047297 39
7 25 20 20 25 0 1 1 1354047296 1354047296 0
9 15 7 7 15 0 1 1 1353914895 1353914895 0
9 15 7 7 15 0 1 4 1353914955 1353915016 20
9 15 7 7 15 0 1 2 1353914975 1353915003 28
9 15 7 7 15 0 1 2 1353914994 1353915015 21
9 15 2 2 15 0 1 1 1354154520 1354154520 0
9 15 2 2 15 0 1 1 1354154556 1354154556 0
9 15 2 2 15 0 1 2 1354154649 1354154676 27
9 15 2 2 15 0 1 3 1354154662 1354154698 18
9 15 2 2 15 0 1 1 1354154677 1354154677 0
9 15 2 2 15 0 1 1 1354154695 1354154695 0
13 25 4 4 25 0 1 5 1354509052 1354509153 25
13 25 4 4 25 0 1 1 1354509068 1354509068 0
13 25 4 4 25 0 1 5 1354509111 1354509170 14
13 25 4 4 25 0 1 1 1354509133 1354509133 0
13 25 4 4 25 0 1 1 1354509166 1354509166 0
12 25 6 6 25 0 1 1 1353738213 1353738213 0
12 25 6 6 25 0 1 1 1353738220 1353738220 0
12 25 6 6 25 0 1 1 1353738222 1353738222 0
12 25 6 6 25 0 1 1 1353738236 1353738236 0
12 25 6 6 25 0 1 4 1353738238 1353738294 18
12 25 6 6 25 0 1 1 1353738258 1353738258 0
12 25 6 6 25 0 1 2 1353738264 1353738292 28
12 25 6 6 25 0 1 1 1353738293 1353738293 0
17 15 21 21 15 0 1 1 1353879647 1353879647 0
17 15 21 21 15 0 1 4 1353879700 1353879762 20
17 15 21 21 15 0 1 6 1353879719 1353879807 17
17 15 21 21 15 0 1 6 1353879733 1353879803 14
10 25 13 13 25 0 1 4 1354542357 1354542547 63
10 25 13 13 25 0 1 1 1354542402 1354542402 0
10 25 13 13 25 0 1 2 1354542481 1354542500 19
10 25 13 13 25 0 1 1 1354542536 1354542536 0
10 25 13 13 25 0 1 1 1354542537 1354542537 0
10 25 13 13 25 0 1 1 1354542538 1354542538 0
8 15 18 18 15 0 1 2 1353867031 1353867061 30
8 15 18 18 15 0 1 1 1353867060 1353867060 0
8 15 18 18 15 0 1 1 1353867075 1353867075 0
8 15 18 18 15 0 1 1 1353867088 1353867088 0
8 15 18 18 15 0 1 2 1353867092 1353867112 20
8 15 18 18 15 0 1 1 1353867109 1353867109 0
29 25 22 22 25 0 1 1 1354487652 1354487652 0
29 25 22 22 25 0 1 2 1354487731 1354487951 220
29 25 22 22 25 0 1 9 1354487775 1354487909 16
29 25 22 22 25 0 1 1 1354487794 1354487794 0
29 25 22 22 25 0 1 10 1354487814 1354487956 15
29 25 22 22 25 0 1 1 1354487815 1354487815 0
29 25 22 22 25 0 1 4 1354487834 1354487933 33
29 25 22 22 25 0 1 1 1354487952 1354487952 0
37 100 22 22 100 0 1 1 1353881172 1353881172 0
37 100 22 22 100 0 1 1 1353881237 1353881237 0
37 100 22 22 100 0 1 2 1353881243 1353881261 18
37 100 22 22 100 0 1 2 1353881257 1353881423 166
37 100 22 22 100 0 1 12 1353881272 1353881516 22
37 100 22 22 100 0 1 14 1353881278 1353881566 22
37 100 22 22 100 0 1 2 1353881361 1353881372 11
37 100 22 22 100 0 1 1 1353881428 1353881428 0
37 100 22 22 100 0 1 1 1353881544 1353881544 0
37 100 22 22 100 0 1 1 1353881563 1353881563 0
7 15 16 16 15 0 1 3 1353861581 1353861668 43
7 15 16 16 15 0 1 1 1353861641 1353861641 0
7 15 16 16 15 0 1 1 1353861643 1353861643 0
7 15 16 16 15 0 1 1 1353861664 1353861664 0
7 15 16 16 15 0 1 1 1353861665 1353861665 0
14 25 3 3 25 0 1 1 1354590417 1354590417 0
14 25 3 3 25 0 1 2 1354590426 1354590485 59
14 25 3 3 25 0 1 5 1354590470 1354590545 18
14 25 3 3 25 0 1 1 1354590502 1354590502 0
14 25 3 3 25 0 1 3 1354590523 1354590543 10
14 25 3 3 25 0 1 1 1354590524 1354590524 0
14 25 3 3 25 0 1 1 1354590542 1354590542 0
9 15 10 10 15 0 1 4 1353924786 1353924934 49
9 15 10 10 15 0 1 1 1353924839 1353924839 0
9 15 10 10 15 0 1 1 1353924883 1353924883 0
9 15 10 10 15 0 1 2 1353924902 1353924931 29
9 15 10 10 15 0 1 1 1353924932 1353924932 0
8 25 1 1 25 0 1 3 1354152036 1354152145 54
8 25 1 1 25 0 1 2 1354152048 1354152084 36
8 25 1 1 25 0 1 1 1354152070 1354152070 0
8 25 1 1 25 0 1 2 1354152102 1354152133 31
39 25 6 6 25 0 1 1 1354168840 1354168840 0
39 25 6 6 25 0 1 18 1354168969 1354169235 15
39 25 6 6 25 0 1 19 1354168990 1354169237 13
39 25 6 6 25 0 1 1 1354169082 1354169082 0
24 25 3 3 25 0 1 1 1354505637 1354505637 0
24 25 3 3 25 0 1 9 1354505657 1354505808 18
24 25 3 3 25 0 1 5 1354505676 1354505763 21
24 25 3 3 25 0 1 1 1354505695 1354505695 0
24 25 3 3 25 0 1 1 1354505724 1354505724 0
24 25 3 3 25 0 1 1 1354505743 1354505743 0
24 25 3 3 25 0 1 6 1354505757 1354505817 12
1 25 23 23 25 0 1 1 1354319690 1354319690 0
4 15 12 12 15 0 1 2 1353932258 1353932330 72
4 15 12 12 15 0 1 2 1353932260 1353932333 73
10 15 20 20 15 0 1 1 1354135144 1354135144 0
10 15 20 20 15 0 1 2 1354135153 1354135255 102
10 15 20 20 15 0 1 1 1354135195 1354135195 0
10 15 20 20 15 0 1 1 1354135210 1354135210 0
10 15 20 20 15 0 1 2 1354135253 1354135268 15
10 15 20 20 15 0 1 1 1354135272 1354135272 0
10 15 20 20 15 0 1 1 1354135287 1354135287 0
10 15 20 20 15 0 1 1 1354135289 1354135289 0
12 50 16 16 50 0 1 2 1353775258 1353775420 162
12 50 16 16 50 0 1 1 1353775320 1353775320 0
12 50 16 16 50 0 1 4 1353775398 1353775494 32
12 50 16 16 50 0 1 3 1353775445 1353775516 35
12 50 16 16 50 0 1 1 1353775495 1353775495 0
12 50 16 16 50 0 1 1 1353775496 1353775496 0
5 15 8 8 15 0 1 1 1353918002 1353918002 0
5 15 8 8 15 0 1 2 1353918038 1353918058 20
5 15 8 8 15 0 1 1 1353918055 1353918055 0
5 15 8 8 15 0 1 1 1353918057 1353918057 0
17 50 0 0 50 0 1 2 1354062649 1354062728 79
17 50 0 0 50 0 1 1 1354062659 1354062659 0
17 50 0 0 50 0 1 5 1354062708 1354062767 14
17 50 0 0 50 0 1 6 1354062718 1354062812 18
17 50 0 0 50 0 1 3 1354062784 1354062822 19
2 15 17 17 15 0 1 1 1354036670 1354036670 0
2 15 17 17 15 0 1 1 1354036731 1354036731 0
1 15 7 7 15 0 1 1 1354173772 1354173772 0
18 25 15 15 25 0 1 1 1354117551 1354117551 0
18 25 15 15 25 0 1 1 1354117630 1354117630 0
18 25 15 15 25 0 1 3 1354117695 1354117750 27
18 25 15 15 25 0 1 1 1354117702 1354117702 0
18 25 15 15 25 0 1 5 1354117720 1354117763 10
18 25 15 15 25 0 1 6 1354117730 1354117765 7
18 25 15 15 25 0 1 1 1354117764 1354117764 0
8 50 23 23 50 0 1 4 1354230891 1354231115 74
8 50 23 23 50 0 1 1 1354230966 1354230966 0
8 50 23 23 50 0 1 1 1354231057 1354231057 0
8 50 23 23 50 0 1 1 1354231078 1354231078 0
8 50 23 23 50 0 1 1 1354231104 1354231104 0
7 15 21 21 15 0 1 1 1353880532 1353880532 0
7 15 21 21 15 0 1 1 1353880648 1353880648 0
7 15 21 21 15 0 1 1 1353880657 1353880657 0
7 15 21 21 15 0 1 2 1353880662 1353880692 30
7 15 21 21 15 0 1 2 1353880677 1353880693 16
11 15 12 12 15 0 1 6 1353848311 1353848427 23
11 15 12 12 15 0 1 4 1353848315 1353848424 36
11 15 12 12 15 0 1 1 1353848397 1353848397 0
33 25 22 22 25 0 1 1 1354574522 1354574522 0
33 25 22 22 25 0 1 1 1354574662 1354574662 0
33 25 22 22 25 0 1 1 1354574675 1354574675 0
33 25 22 22 25 0 1 12 1354574692 1354574922 20
33 25 22 22 25 0 1 5 1354574712 1354574848 34
33 25 22 22 25 0 1 2 1354574713 1354574736 23
33 25 22 22 25 0 1 2 1354574781 1354574818 37
33 25 22 22 25 0 1 1 1354574805 1354574805 0
33 25 22 22 25 0 1 1 1354574821 1354574821 0
33 25 22 22 25 0 1 1 1354574852 1354574852 0
33 25 22 22 25 0 1 5 1354574870 1354574923 13
33 25 22 22 25 0 1 1 1354574872 1354574872 0
